,0,1
3940,"40 minutes on the phone with @HSBC_UK to reset app password. Not waiting, but actually with a rep trying to sort it out. 
 Total #customerservice #fail",0
3941,@sarahl273 I did not say that I do not believe you. I just wanted to get in touch with the branch to see why it wasn't open when it was supposed to. ^Stacie,0
3942,"@Ian_Fraser HSBC manager who failed her six-month probation sues because colleagues used 'sexist' term 'teaching grandma to suck eggs'.
 https://t.co/hIRCAwZJY7
 
 via @GoogleNews",0
3943,"HSBC manager who failed her six-month probation sues because colleagues used 'sexist' term 'teaching grandma to suck eggs'.
 https://t.co/hIRCAwZJY7
 
 via @GoogleNews",0
3944,"@Emxoxo3103 Hey Emily, I am so sorry for all the inconvenience that your grandparents and your family is going through. Im going to send you a direct message with some information to pass on to your grandparent. ^Dolores",0
3945,@HSBC_UK the worst queue's of any British bank!,0
3946,@HSBC_UK is it your policy to have customers waiting an hour for one payment? Your Notting Hill branch have been exceptionally slow. From what I understand you understaff intentionally,0
3947,"@HSBC_UK I am furious, who are these people at HSBC telling me who I can pay money to, they create bank accounts for crooks and then blame #Crypto, really! crypto is traceable doh! Isn't sterling virtual? Look at what it says, ""promise to pay the bearer""Ã",0
3948,Stamp duty holiday ends 30/6 ? No it's finished already per the banks - unilaterally decided 17/6 is last date to request completed funds. Disgraceful - how many Ã‚Â£millions profit do they make? @HSBC_UK @BBCNews investigate please?,0
3949,"Huge congrats to our Front Foot member @PHD_UK on being awarded Gold in the Media category for their 'Addressing the 'no fixed address' problem' campaign for @HSBC_UK!
 
 @Cannes_Lions #UKatCannesLions https://t.co/tMlGVHNlga https://t.co/fl3Fi0pFW7",0
3950,"@Becci_Woods Hi there, Apologies for the delayed response and for the inconvenience caused. Unfortunately, I'm unable to answer Mortgage related enquiries through this channel. (1/2) ^Ivon",0
3951,"@HSBC_UK Yes, I spoke to a lovely lady earlier today. It's just very frustrating that I provided screenshots and a full account of what happened and 3 weeks later I am asked to do the same. 
 
 My boyfriend used the same retailer and had to launch a dispu",0
3952,"@eeeeebcux I understand where you are coming from I'm sorry for the inconvenience this has caused you. Hopefully you will hear back from us soon. If you would like to raise a feedback or complaint about the services you have received, please send us a DM.",0
3953,@HSBC_IN I am in UK and i initiated for opening new NRI account. It has been 48 hours but still no one contacted me regarding that. I want to open an account quickly but there is no outreach from HSBC,0
3954,.@HSBCUKBusiness @HSBC_UK pls help been trying to get thru to order a new comercial card for weeks. After waiting for 42 minutes was put thru to wrong department again! #hsbcbusinesscustomer https://t.co/TMl1v8hqJL,0
3955,@HSBC_UK Currently on hold for a call to resolve my corporate credit out that has zero balance 1hour 52 minsÃ¢â‚¬Â¦. Awful service from a lady with American accentÃ¢â‚¬Â¦.,0
3956,@HSBC_UK seems to be an issue with your telephone banking atm keeps going round in a loop,0
3957,@HSBC_UK @HSBC @HSBC_HK why don't you just close down HK branch? You are becoming a total joke here. #Internationalcity #hk #hkpoli,0
3958,@hwallop @HSBC_UK . Reduced hours and days in branches and hour long waits online. Then problems not solved when you do get through. Terrible,0
3959,"@HSBC_UK 
 Making you aware of scams at the moment. I don't have an account with you guys and received this from a very intelligent human being who used a mobile phone number Ã¢Å“Å’Ã°Å¸Â_x008f_Â¼ https://t.co/5HBgS0Ng3Q",0
3960,"@HSBC_UK This is a case of me over reacting to news articles that are not accurate, thanks for the reply.",0
3961,This is ridiculous already. @HSBCUKBusiness @HSBC_UK https://t.co/ENef4qZMb9 https://t.co/8N3UGWtJD3,0
3962,@HSBC_UK Receiving an email about a Mortgage Application that I requested to be cancelled with another customers details disclosed is beyond poorÃ¢â‚¬Â¦ #hsbc,0
3963,Testing the water? It's a disgrace that the execs were even contemplating appeasing to a genocidal terrorist regime @HSBC. @UKParliament need to seriously consider UK headquartered businesses sponsoring terrorism abroad. https://t.co/5DXJjSedFs,0
3964,@studioincendo Surprised??? Boycott @HSBC @HSBC_UK #CCP https://t.co/js4gSQBpIT,0
3965,"@HSBC_UK Thanks. I'd like to see this advice really highlight that these numbers are for outgoing customer calls to the bank only. 
 
 Scammers will totally spoof incoming calls to customers using these numbers and you could edit the advice to better warn",0
3966,@HSBC_UK Have THEEEE worst online banking recovery system.,0
3967,HSBC threatened to shut down our bank account'' | via @telegraph https://t.co/wnycLucNJl the entire banking system needs a good shake out from the top down turn them upside down and give a good kicking till the dross drops out,0
3968,When @revolutapp block you because they can't fix your issue - @HSBC_UK would you treat your customers like this? Please be aware I have no access to my account and they have blocked me so I can't get it resolved. https://t.co/4mdKR4rfSc,0
3969,"Hello, @HSBC_UK i want to ask a question, i sell a stuff, and then the buyer sent me this transaction, is this fake or not? https://t.co/b946jjWdCm",0
3970,@HSBC_UK I created a twitter account for HSBC. It is a shame that HSBC UK was not able to transfer my funds to India even after 47 days. Such a worst service from both HSBC UK and HSBC India,0
3971,there was more to the story. I was compensated after going through the pain i did not cause. are u causing pain on customers and blaming them? ur are an actual asshole. shit urselves out not my money. @HSBC_UK @HSBC I trusted you for over 10yrs. did u gave me what i desereved?,0
3972,@Prabaka57178196 @HSBC_UK Definitely will register a complaint again @HSBC,0
3973,"@AnandKr02862054 @HSBC_UK I am surprised to see this worst service from HSBC.. 
 
 Mr. Anand why can't register the complaint in RBi. 47 days is too much delay wich is not acceptable at all.",0
3974,RT @AnandKr02862054: @HSBC_UK I created a twitter account for HSBC. It is a shame that HSBC UK was not able to transfer my funds to India eÃ¢â‚¬Â¦,0
3975,"Hi @HSBC_UK - why are you sending me emails telling me how you've been celebrating PRIDE? I am not interested in your ideological notions about sexual preferences, and I suspect I am not unique. Why can't you stick to financial matters? - last time I looked you were a bank..",0
3976,@HSBC_UK @HSBCUKBusiness - I think you need to sack half of your customer relations teams! Incompetent would be putting it mildly - over 10 days in now and someone's looking into this mess you have caused for the #milangroup and where have we got? Absolut,0
3977,"@HSBC_UK my local branch is now closed on Saturdays due to covid. Does this mean that Saturday is the only day it can be caught?
 
 You've also reduced the hours to 0930 - 1530. What about your customers that work and cannot get in without taking a day of",0
3978,"@HSBC_UK which of your competitors offers the best personal banking?
 
 I'm apparently not to be trusted to make purchases using mobile banking and have been locked out of all my accounts. 190 mile round trip wasted because of your fraud team's overzealou",0
3979,Been on hold to @HSBC_UK for over an hour now cause they won't accept my card on @thetrainline website when it's accepted everywhere else. I have no idea why. No one is answering. The automated message says they don't have my email address and number. They email me weekly! Ã°Å¸â„¢â€žÃ°Å¸ËœÂ¤Ã°Å¸Â¤Â¬,0
3981,@ImTaLdon @HSBC_UK Hopefully they come back to you soon. Although leaving complaints unresolved and not getting back to customers after lodging a complaint. Clearly shows how bad their customer service is!,0
3982,@HSBC_UK on hold for over an hour waiting for an answer. Online banking locked and re set page has an error. This needs to be sorted.,0
3984,@HSBC_UK why are you ignoring my tweets?,0
3986,"@HSBC_UK Hi, yup after one hour of my life I did get through, sorted it, lovely folks at the end as ever, just a huge waste of my life for what was confirmed as ""no apparent reason""... they did confirm that there's no sex dungeon at HSBC HQ (but they woul",0
3988,@HSBC_UK After a few emails this case has seemingly been forgotten by the team handling it. Your service is shit and if I wasn't waiting on a refund in excess of Ã‚Â£1000 i would have closed my account,0
3990,"@HSBC_UK @hsbc as I don't actually have an account with you, this is obviously a scam Ã¢â‚¬Â¦ but thought you might like to know. https://t.co/yyhi0FmnkV",0
3991,"@HSBC_UK got a message to call you regarding a PPI payment and tried the number 8 times so far, cut off 7 times and then halfway through actually speaking to someone I got cut off again.",0
3992,"@inov_8 Do I need to cancel my bank card I used now then ? @HSBC_UK ?, it said Ã¢â‚¬Ëœpayment fail' but if it's a fraudulent website should I even believe that ??? @syptweet https://t.co/g6U8U84mO4",0
3993,"@garrettsatx @HSBC_UK I wasn't expecting it to work straight away, I've had this issue before, with previous betas but after a HSBC app update they work",0
3994,@HSBC_UK 1 hour and 59 mins of annoying hold music and still waiting due to incompetence of call centre staff and the inability of live chat staff to grasp basic banking issues what has happened to this Bank awful https://t.co/tHBFP69xjD,0
3995,What is it with @HSBC_UK everyday they update accounts at 1600 hours. In fact last week was 1545 hours. Today when I'm waiting for funds to go in they still havnt updated. Bloody banks control our lives! Just press the bloody button.,0
3996,@HSBCUKBusiness @HSBC_UK you should be actually embarrassed at this level of service to your customers. https://t.co/IGJmtpLV1K,0
3997,@HSBC_UK terrible customer service!,0
3998,@karencdrury @HSBC @firstdirecthelp And there's an @HSBC_UK advert directly under your post - spooky or wot! I have dutifully ignored it. Ã°Å¸â„¢â€š,0
3999,"@HSBC_UK @Shelter not because you care about the homeless, it's because people are moving over to blockchain from your rotten centralised system and you are desperate for literally any customer.",0
4000,RT @Stephen08920863: #RICHARDTRAYNOR chairman of the corrupt #BEGIESTRAYNOR GROUP PLC you are POCA blocker refusing to report your crimes fÃ¢â‚¬Â¦,0
